accident_id	ST_CASE	VE_TOTAL	VE_FORMS	PEDS	PERSONS	COUNTY	county_name	CITY	city_name	DAY	MONTH	YEAR	HOUR	MINUTE	NHS	FUNC_SYS	func_sys_lit	ROAD_FNC	road_fnc_lit	RD_OWNER	rd_owner_lit	TWAY_ID	TWAY_ID2	LATITUDE	LONGITUD	SP_JUR	sp_jur_lit	HARM_EV	harm_ev_lit	MAN_COLL	man_coll_lit	RELJCT1	RELJCT2	TYP_INT	WRK_ZONE	REL_ROAD	LGT_COND	lgt_cond_lit	WEATHER	weather_lit	SCH_BUS	CF1	CF2	CF3	cf1_lit	cf2_lit	cf3_lit	FATALS	A_INTER	a_inter_lit	A_ROADFC	a_road_fc_lit	A_TOD	a_tod_lit	A_DOW	a_dow_lit	A_LT	a_lt_lit	A_SPCRA	a_spcra_lit	A_PED	a_ped_lit	A_PED_F	a_ped_f_lit	A_PEDAL	a_pedal_lit	A_PEDAL_F	a_pedal_f_lit	A_POLPUR	a_polour_lit	A_POSBAC	a_posbac_lit	A_DIST	a_dist_lit	A_DROWSY	a_drowsy_lit	INDIAN_RES	indian_res_lit
2016040372	40372	1	1	1	1	19	PIMA	530	TUCSON	16	6	2016	23	5	0	3	Principal Arterial - Other		.	4	City or Municipal Highway Agency	GRANT RD	MOUNTAIN VIEW AVE	32.250577780	-110.890522220	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	2	2	0	1	3	Dark - Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	2	Nighttime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040373	40373	4	4	0	8	12	LA PAZ	0	NONE LISTED	17	6	2016	3	11	1	1	Interstate		.	1	State Highway Agency	I-10		33.654983330	-113.956861110	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	1	Front-to-Rear	0	1	1	0	1	2	Dark - Not Lighted	1	Clear	No	27	0	0	Backup Due to Prior Crash	None	None	2	1	Interstate	1	Interstate, principal arterial	2	Nighttime	1	Weekday	1	Large Truck Involved Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	1	Involving a Drowsy Driver	0	Not Tribal Lands
2016040374	40374	2	2	0	4	13	MARICOPA	0	NONE LISTED	17	6	2016	21	31	1	1	Interstate		.	1	State Highway Agency	I-10		33.495816670	-112.929316670	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	2	Front-to-Front	0	1	1	0	1	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	3	1	Interstate	1	Interstate, principal arterial	2	Nighttime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040375	40375	2	2	0	3	19	PIMA	530	TUCSON	18	6	2016	8	25	0	7	Local		.	99	Unknown	AEROSPACE PKWY		32.090255560	-110.954063890	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	99	Unknown	0	1	1	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	2	2	Non-Interstate	6	Local	1	Daytime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040376	40376	1	1	0	2	5	COCONINO	0	NONE LISTED	20	6	2016	20	24	0	4	Minor Arterial		.	1	State Highway Agency	SR-89A		34.898872220	-111.731819440	0	No Special Jurisdiction	35	Embankment	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	4	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	4	Minor arterial	2	Nighttime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040377	40377	1	1	0	4	13	MARICOPA	0	NONE LISTED	24	6	2016	13	25	1	1	Interstate		.	1	State Highway Agency	I-10		33.509941670	-113.008261110	0	No Special Jurisdiction	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	3	1	Daylight	1	Clear	No	0	0	0	None	None	None	2	1	Interstate	1	Interstate, principal arterial	1	Daytime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040378	40378	1	1	0	1	27	YUMA	0	NONE LISTED	25	6	2016	6	29	1	3	Principal Arterial - Other		.	1	State Highway Agency	US-95		32.699372220	-114.488316670	0	No Special Jurisdiction	43	Other Fixed Object	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	4	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	1	Daytime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040379	40379	3	3	0	4	19	PIMA	530	TUCSON	26	6	2016	20	41	0	4	Minor Arterial		.	4	City or Municipal Highway Agency	HARRISON RD	29TH ST	32.199141670	-110.789808330	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	1	Front-to-Rear	0	3	2	0	1	3	Dark - Lighted	10	Cloudy	No	0	0	0	None	None	None	1	2	Non-Interstate	4	Minor arterial	2	Nighttime	2	Weekend	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040380	40380	2	2	0	2	15	MOHAVE	0	NONE LISTED	26	6	2016	23	22	1	1	Interstate		.	1	State Highway Agency	I-40		34.730375000	-114.295105560	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	2	Front-to-Front	0	1	1	0	1	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	1	1	Interstate	1	Interstate, principal arterial	2	Nighttime	2	Weekend	1	Large Truck Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040381	40381	4	4	0	12	5	COCONINO	0	NONE LISTED	27	6	2016	10	40	0	5	Major Collector		.	1	State Highway Agency	SR-98		36.612294440	-111.072586110	3	Indian Reservation	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	2	2	Non-Interstate	5	Collector	1	Daytime	1	Weekday	1	Large Truck Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	1	Tribal Lands
2016040382	40382	1	1	0	1	19	PIMA	0	NONE LISTED	5	7	2016	6	33	0	5	Major Collector		.	2	County Highway Agency	CR-KINNEY RD		32.246283330	-111.178730560	0	No Special Jurisdiction	35	Embankment	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	4	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	5	Collector	1	Daytime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040383	40383	1	1	0	3	3	COCHISE	0	NONE LISTED	28	6	2016	22	41	1	1	Interstate		.	1	State Highway Agency	I-10		31.963186110	-110.353597220	0	No Special Jurisdiction	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	1	18	1	0	1	3	Dark - Lighted	10	Cloudy	No	0	0	0	None	None	None	2	1	Interstate	1	Interstate, principal arterial	2	Nighttime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040384	40384	2	2	0	2	13	MARICOPA	370	PHOENIX	29	6	2016	20	2	0	3	Principal Arterial - Other		.	4	City or Municipal Highway Agency	35TH AVE		33.656288890	-112.134461110	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	6	Angle	0	8	1	0	1	3	Dark - Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	2	Nighttime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040385	40385	8	8	0	11	13	MARICOPA	370	PHOENIX	30	6	2016	18	51	1	2	Principal Arterial - Other Freeways		.	1	State Highway Agency	SR-51		33.565927780	-112.030819440	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	7	Sideswipe - Same Direction	0	1	1	0	1	1	Daylight	10	Cloudy	No	23	0	0	Indication of a Stalled/Disabled Vehicle	None	None	1	2	Non-Interstate	2	Freeway and expressway, principal arterial	2	Nighttime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040386	40386	2	2	0	5	13	MARICOPA	290	MESA	3	6	2016	4	53	1	2	Principal Arterial - Other Freeways		.	1	State Highway Agency	SR-202		33.478122220	-111.710397220	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	1	Front-to-Rear	0	1	1	0	1	4	Dawn	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	2	Freeway and expressway, principal arterial	2	Nighttime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040387	40387	1	1	1	1	13	MARICOPA	370	PHOENIX	3	6	2016	22	41	1	1	Interstate		.	1	State Highway Agency	I-17		33.758525000	-112.127238890	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	3	Dark - Lighted	1	Clear	No	0	0	0	None	None	None	1	1	Interstate	1	Interstate, principal arterial	2	Nighttime	2	Weekend	2	Other Crash	2	Other Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040389	40389	1	1	1	1	13	MARICOPA	290	MESA	20	6	2016	20	52	0	4	Minor Arterial		.	4	City or Municipal Highway Agency	BROADWAY RD		33.407816670	-111.648013890	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	3	Dark - Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	4	Minor arterial	2	Nighttime	1	Weekday	2	Other Crash	2	Other Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040390	40390	3	3	0	7	15	MOHAVE	0	NONE LISTED	27	6	2016	4	48	1	1	Interstate		.	1	State Highway Agency	I-40		34.759275000	-114.210833330	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	1	Front-to-Rear	0	1	1	0	1	2	Dark - Not Lighted	1	Clear	No	27	19	0	Backup Due to Prior Crash	Recent/Previous Crash scene Nearby	None	1	1	Interstate	1	Interstate, principal arterial	2	Nighttime	2	Weekend	1	Large Truck Involved Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040391	40391	1	1	0	1	19	PIMA	0	NONE LISTED	5	6	2016	17	34	1	5	Major Collector		.	1	State Highway Agency	I-10 RAMP		32.010008330	-110.693902780	0	No Special Jurisdiction	38	Fence	0	Not a Collision with Motor Vehicle In-Transport	1	5	1	0	4	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	5	Collector	1	Daytime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040392	40392	1	1	0	1	13	MARICOPA	200	GLENDALE	8	6	2016	20	46	1	2	Principal Arterial - Other Freeways		.	1	State Highway Agency	SR-101		33.662708330	-112.231211110	0	No Special Jurisdiction	35	Embankment	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	3	3	Dark - Lighted	10	Cloudy	No	0	0	0	None	None	None	1	2	Non-Interstate	2	Freeway and expressway, principal arterial	2	Nighttime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040393	40393	1	1	1	1	13	MARICOPA	420	SCOTTSDALE	13	6	2016	2	54	1	2	Principal Arterial - Other Freeways		.	1	State Highway Agency	SR-101		33.563150000	-111.886744440	3	Indian Reservation	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	1	18	1	1	1	3	Dark - Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	2	Freeway and expressway, principal arterial	2	Nighttime	2	Weekend	2	Other Crash	2	Other Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	1	Tribal Lands
2016040394	40394	2	2	0	3	15	MOHAVE	0	NONE LISTED	13	6	2016	3	10	1	3	Principal Arterial - Other		.	1	State Highway Agency	US-93		34.798272220	-113.624425000	3	Indian Reservation	12	Motor Vehicle In-Transport	2	Front-to-Front	0	1	1	0	1	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	2	Nighttime	2	Weekend	1	Large Truck Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	1	Tribal Lands
2016040395	40395	1	1	0	1	21	PINAL	0	NONE LISTED	14	6	2016	14	40	1	1	Interstate		.	1	State Highway Agency	I-10		32.635697220	-111.376877780	0	No Special Jurisdiction	41	Shrubbery	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	3	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	1	Interstate	1	Interstate, principal arterial	1	Daytime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040396	40396	7	7	0	20	25	YAVAPAI	0	NONE LISTED	19	6	2016	12	14	1	1	Interstate		.	1	State Highway Agency	I-10		34.700830560	-111.743361110	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	99	Unknown	0	1	1	0	1	1	Daylight	1	Clear	No	23	26	0	Indication of a Stalled/Disabled Vehicle	Backup Due to Prior Non-Recurring Incident	None	1	1	Interstate	1	Interstate, principal arterial	1	Daytime	2	Weekend	1	Large Truck Involved Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040397	40397	1	1	0	2	13	MARICOPA	490	TEMPE	19	6	2016	22	7	0	3	Principal Arterial - Other		.	4	City or Municipal Highway Agency	WARNER RD	BECK AVE	33.334663890	-111.958533330	0	No Special Jurisdiction	33	Curb	0	Not a Collision with Motor Vehicle In-Transport	0	3	3	0	4	3	Dark - Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	2	Nighttime	2	Weekend	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040398	40398	2	2	0	3	27	YUMA	620	YUMA	20	6	2016	10	56	0	4	Minor Arterial		.	4	City or Municipal Highway Agency	AVENUE A	22ND ST	32.687597220	-114.633261110	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	6	Angle	0	2	2	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	4	Minor arterial	1	Daytime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040399	40399	2	2	0	3	13	MARICOPA	0	NONE LISTED	21	6	2016	20	40	1	1	Interstate		.	1	State Highway Agency	I-10		33.243997220	-111.939091670	3	Indian Reservation	12	Motor Vehicle In-Transport	7	Sideswipe - Same Direction	0	1	1	0	1	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	1	1	Interstate	1	Interstate, principal arterial	2	Nighttime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	1	Tribal Lands
2016040400	40400	2	2	0	2	13	MARICOPA	490	TEMPE	24	6	2016	9	23	0	3	Principal Arterial - Other		.	4	City or Municipal Highway Agency	BROADWAY RD		33.407419440	-111.946552780	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	6	Angle	0	8	1	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	1	Daytime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040401	40401	2	2	0	3	7	GILA	210	GLOBE	27	6	2016	11	3	1	3	Principal Arterial - Other		.	1	State Highway Agency	US-70		33.384188890	-110.756602780	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	2	Front-to-Front	0	1	1	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	2	2	Non-Interstate	3	Principal arterial, other	1	Daytime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040402	40402	3	3	0	3	21	PINAL	22	APACHE JUNCTION	29	6	2016	18	33	1	2	Principal Arterial - Other Freeways		.	1	State Highway Agency	US-60		33.386530560	-111.555244440	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	1	Front-to-Rear	0	1	1	0	1	1	Daylight	10	Cloudy	No	19	27	0	Recent/Previous Crash scene Nearby	Backup Due to Prior Crash	None	1	2	Non-Interstate	2	Freeway and expressway, principal arterial	2	Nighttime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040403	40403	1	1	0	3	7	GILA	0	NONE LISTED	10	6	2016	17	7	0	5	Major Collector		.	62	Bureau of Indian Affairs	BIA 170 OLD SAN CARLOS RD		33.364230560	-110.609188890	3	Indian Reservation	59	Traffic Sign Support	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	4	1	Daylight	2	Rain	No	0	0	0	None	None	None	1	2	Non-Interstate	5	Collector	1	Daytime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	1	Involving a Distracted Driver	2	Other Crash	1	Tribal Lands
2016040404	40404	1	1	1	1	13	MARICOPA	370	PHOENIX	3	6	2016	9	25	0	4	Minor Arterial		.	4	City or Municipal Highway Agency	MCDOWELL RD	31ST AVE	33.465997220	-112.125713890	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	3	2	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	4	Minor arterial	1	Daytime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040405	40405	1	1	0	2	17	NAVAJO	0	NONE LISTED	4	6	2016	18	27	0	7	Local		.	98	Not Reported	RAM RANCH RD		99.999900000	999.999900000	3	Indian Reservation	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	4	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	6	Local	2	Nighttime	2	Weekend	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	1	Involving a Distracted Driver	2	Other Crash	1	Tribal Lands
2016040406	40406	1	1	1	1	13	MARICOPA	370	PHOENIX	7	6	2016	20	38	0	4	Minor Arterial		.	4	City or Municipal Highway Agency	27TH AVE		33.541988890	-112.116994440	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	3	Dark - Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	4	Minor arterial	2	Nighttime	1	Weekday	2	Other Crash	2	Other Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040407	40407	3	3	0	4	13	MARICOPA	370	PHOENIX	9	6	2016	4	14	1	3	Principal Arterial - Other		.	4	City or Municipal Highway Agency	CAVE CREEK RD	GREENWAY PKWY	33.631830560	-112.030911110	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	99	Unknown	0	2	2	0	1	6	Dark - Unknown Lighting	98	Not Reported	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	2	Nighttime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040408	40408	2	2	0	8	13	MARICOPA	189	GILA BEND	10	6	2016	15	33	0	4	Minor Arterial		.	1	State Highway Agency	SR-85		32.944200000	-112.735041670	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	2	Front-to-Front	0	1	1	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	2	2	Non-Interstate	4	Minor arterial	1	Daytime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040409	40409	1	1	1	1	13	MARICOPA	370	PHOENIX	11	6	2016	0	6	0	5	Major Collector		.	4	City or Municipal Highway Agency	ROOSEVELT ST		33.458658330	-112.037719440	0	No Special Jurisdiction	9	Pedalcyclist	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	3	Dark - Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	5	Collector	2	Nighttime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Pedalcyclist Involved Crash	1	Involving a pedacyclist fatality	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040410	40410	1	1	0	1	13	MARICOPA	370	PHOENIX	11	6	2016	2	22	0	4	Minor Arterial		.	4	City or Municipal Highway Agency	NORTHERN AVE		33.553100000	-112.143177780	0	No Special Jurisdiction	38	Fence	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	5	6	Dark - Unknown Lighting	98	Not Reported	No	0	0	0	None	None	None	1	2	Non-Interstate	4	Minor arterial	2	Nighttime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040411	40411	1	1	0	3	13	MARICOPA	370	PHOENIX	11	6	2016	22	53	1	3	Principal Arterial - Other		.	4	City or Municipal Highway Agency	BELL RD		33.640444440	-112.019663890	0	No Special Jurisdiction	43	Other Fixed Object	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	4	6	Dark - Unknown Lighting	98	Not Reported	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	2	Nighttime	2	Weekend	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2016040412	40412	1	1	0	1	13	MARICOPA	370	PHOENIX	12	6	2016	19	32	1	3	Principal Arterial - Other		.	4	City or Municipal Highway Agency	CAVE CREEK RD		33.629347220	-112.030625000	0	No Special Jurisdiction	42	Tree (Standing Only)	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	4	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	2	Nighttime	2	Weekend	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
